id,species,sample_id,file,abundance,relative_abundance
S898C754.batch2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_clostridioformis,ERR1620286,MetaModels_SummerSchool/Micom_tables/S898C754.batch2.xml,7365.279999999994,18.9488
S515C293.batch1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor_plautii,ERR1620286,MetaModels_SummerSchool/Micom_tables/S515C293.batch1.xml,4131.730000000001,10.6298
S371C320.batch2,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus_intestini,ERR1620286,MetaModels_SummerSchool/Micom_tables/S371C320.batch2.xml,3940.2599999999993,10.1372
S137C130.batch1,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A_succinatutens,ERR1620286,MetaModels_SummerSchool/Micom_tables/S137C130.batch1.xml,3615.93,9.3028
S124C1363.batch1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter_bartlettii,ERR1620286,MetaModels_SummerSchool/Micom_tables/S124C1363.batch1.xml,3611.099999999996,9.2903
S124C63.batch1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q_sp000435655,ERR1620286,MetaModels_SummerSchool/Micom_tables/S124C63.batch1.xml,3500.65,9.0062
S1083C200.batch2,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella_pneumoniae,ERR1620286,MetaModels_SummerSchool/Micom_tables/S1083C200.batch2.xml,3319.6699999999996,8.5406
S287C754.batch2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster_bolteae,ERR1620286,MetaModels_SummerSchool/Micom_tables/S287C754.batch2.xml,1893.15,4.8705
S951C743.batch2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A_sp003480185,ERR1620286,MetaModels_SummerSchool/Micom_tables/S951C743.batch2.xml,1863.84,4.7951
S397C250.batch2,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus;s__Faecalibacillus_intestinalis,ERR1620286,MetaModels_SummerSchool/Micom_tables/S397C250.batch2.xml,907.16,2.3339
S276C106.batch1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter_faecis,ERR1620286,MetaModels_SummerSchool/Micom_tables/S276C106.batch1.xml,811.5399999999997,2.0879
S189C697.batch1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia_coli,ERR1620286,MetaModels_SummerSchool/Micom_tables/S189C697.batch1.xml,568.82,1.4634
S541C3158.batch2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp900557255,ERR1620286,MetaModels_SummerSchool/Micom_tables/S541C3158.batch2.xml,441.08,1.1348
S256C408.batch2,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas_phoceensis,ERR1620286,MetaModels_SummerSchool/Micom_tables/S256C408.batch2.xml,430.59000000000015,1.1078
S365C151.batch1,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_hadrus,ERR1620286,MetaModels_SummerSchool/Micom_tables/S365C151.batch1.xml,368.5400000000001,0.9481
S478C49.batch2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella_sp900313215,ERR1620286,MetaModels_SummerSchool/Micom_tables/S478C49.batch2.xml,302.55,0.7784
